bank,date,web_traffic,number_of_employee,assets_under_management,number_of_branches,age,has_stores,founded_before_2000,cross_visitation,search_interest,rank,category_best_salary_accounts_helmycash,category_best_savings_accounts_helpmycash,incentive,apr,mentions
bbva,2023-03-01,29553.21845535899,121486,775000000000,1800,167,1,1,0.1739023327827453,17.661376146727168,5.0,1,0,0.0,0.0,0.0
bbva,2023-03-01,29553.21845535899,121486,775000000000,1800,167,1,1,0.1739023327827453,17.661376146727168,5.0,1,0,0.0,0.0,0.0
bbva,2023-04-01,26776.530440562343,121486,775000000000,1800,167,1,1,0.1540902256965637,17.63530469993808,5.0,0,0,0.0,0.0,3.0
bbva,2023-04-01,26776.530440562343,121486,775000000000,1800,167,1,1,0.1540902256965637,17.63530469993808,5.0,1,0,0.0,0.0,3.0
bbva,2023-04-01,26776.530440562343,121486,775000000000,1800,167,1,1,0.1540902256965637,17.63530469993808,5.0,1,0,0.0,0.0,3.0
bbva,2023-05-01,33327.4916768354,121486,775000000000,1800,167,1,1,0.177688717842102,17.63530469993808,5.0,0,0,0.0,0.0,3.0
bbva,2023-05-01,33327.4916768354,121486,775000000000,1800,167,1,1,0.177688717842102,17.63530469993808,5.0,1,0,0.0,0.0,3.0
bbva,2023-05-01,33327.4916768354,121486,775000000000,1800,167,1,1,0.177688717842102,17.63530469993808,5.0,1,0,0.0,0.0,3.0
bbva,2023-06-01,33102.53835861683,121486,775000000000,1800,167,1,1,0.1742187440395355,17.652685664464137,5.0,0,0,0.0,0.0,1.0
bbva,2023-06-01,33102.53835861683,121486,775000000000,1800,167,1,1,0.1742187440395355,17.652685664464137,5.0,1,0,0.0,0.0,1.0
bbva,2023-06-01,33102.53835861683,121486,775000000000,1800,167,1,1,0.1742187440395355,17.652685664464137,5.0,1,0,0.0,0.0,1.0
bbva,2023-07-01,40004.97373618931,121486,775000000000,1800,167,1,1,0.1915085762739181,17.652685664464137,4.0,0,0,0.0,0.0,1.0
bbva,2023-07-01,40004.97373618931,121486,775000000000,1800,167,1,1,0.1915085762739181,17.652685664464137,4.0,1,0,0.0,0.0,1.0
bbva,2023-07-01,40004.97373618931,121486,775000000000,1800,167,1,1,0.1915085762739181,17.652685664464137,4.0,1,0,0.0,0.0,1.0
bbva,2023-08-01,33688.124526660344,121486,775000000000,1800,167,1,1,0.1638418138027191,17.652685664464137,6.0,0,0,0.0,0.0,1.0
bbva,2023-08-01,33688.124526660344,121486,775000000000,1800,167,1,1,0.1638418138027191,17.652685664464137,4.0,1,0,0.0,0.0,1.0
bbva,2023-08-01,33688.124526660344,121486,775000000000,1800,167,1,1,0.1638418138027191,17.652685664464137,4.0,1,0,0.0,0.0,1.0
bbva,2023-09-01,102540.4775208926,121486,775000000000,1800,167,1,1,0.1923076957464218,17.64399518220111,4.0,0,0,0.0,0.0,2.0
bbva,2023-09-01,102540.4775208926,121486,775000000000,1800,167,1,1,0.1923076957464218,17.64399518220111,4.0,1,0,0.0,0.0,2.0
bbva,2023-09-01,102540.4775208926,121486,775000000000,1800,167,1,1,0.1923076957464218,17.64399518220111,4.0,1,0,0.0,0.0,2.0
bbva,2023-10-01,26425.57645595719,121486,775000000000,1800,167,1,1,0.1901608258485794,66.0,4.0,0,0,0.0,0.0,3.0
bbva,2023-10-01,26425.57645595719,121486,775000000000,1800,167,1,1,0.1901608258485794,66.0,4.0,1,0,0.0,0.0,3.0
bbva,2023-10-01,26425.57645595719,121486,775000000000,1800,167,1,1,0.1901608258485794,66.0,4.0,1,0,0.0,0.0,3.0
bbva,2023-11-01,32849.23293514365,121486,775000000000,1800,167,1,1,0.1808988749980926,17.62661421767505,4.176470588235294,0,0,0.0,2.0,4.0
bbva,2023-11-01,32849.23293514365,121486,775000000000,1800,167,1,1,0.1808988749980926,17.62661421767505,4.176470588235294,1,0,0.0,2.0,4.0
bbva,2023-11-01,32849.23293514365,121486,775000000000,1800,167,1,1,0.1808988749980926,17.62661421767505,4.0,1,0,0.0,2.0,4.0
bbva,2023-12-01,29659.949637098172,121486,775000000000,1800,167,1,1,0.1835883110761642,17.652685664464137,3.193548387096774,0,0,0.0,2.0,1.0
bbva,2023-12-01,29659.949637098172,121486,775000000000,1800,167,1,1,0.1835883110761642,17.652685664464137,3.193548387096774,1,0,0.0,2.0,1.0
bbva,2023-12-01,29659.949637098172,121486,775000000000,1800,167,1,1,0.1835883110761642,17.652685664464137,4.0,1,0,0.0,2.0,1.0
revolut,2021-12-01,1343.4183275020612,7500,14000000000,0,9,0,0,0.0710059180855751,17.661376146727168,4.0,0,0,0.0,0.0,0.0
revolut,2022-01-01,1531.016800629015,7500,14000000000,0,9,0,0,0.0527950301766395,17.661376146727168,4.0,0,0,0.0,0.0,0.0
revolut,2022-02-01,1304.5912569955065,7500,14000000000,0,9,0,0,0.0490196086466312,17.652685664464137,4.0,0,0,0.0,0.0,1.0
revolut,2022-03-01,1105.180575414742,7500,14000000000,0,9,0,0,0.0510752685368061,17.652685664464137,4.0,0,0,0.0,0.0,1.0
revolut,2022-04-01,1020.9687131524568,7500,14000000000,0,9,0,0,0.0451693870127201,17.661376146727168,4.0,0,0,0.0,0.0,0.0
revolut,2022-05-01,1648.2213654015509,7500,14000000000,0,9,0,0,0.0476190485060215,17.661376146727168,6.0,0,0,0.0,0.0,0.0
revolut,2022-06-01,1261.1834025115638,7500,14000000000,0,9,0,0,0.0586011335253715,17.661376146727168,7.0,0,0,0.0,0.0,0.0
revolut,2022-07-01,2692.5794530888957,7500,14000000000,0,9,0,0,0.0633397325873375,17.661376146727168,7.0,0,0,0.0,0.0,0.0
revolut,2022-08-01,4602.381164147279,7500,14000000000,0,9,0,0,0.0776119381189346,17.661376146727168,9.0,0,0,0.0,0.0,0.0
revolut,2022-09-01,9032.796517813407,7500,14000000000,0,9,0,0,0.0515873022377491,17.652685664464137,10.0,0,0,0.0,0.0,1.0
revolut,2022-10-01,6463.124093192265,7500,14000000000,0,9,0,0,0.0473815463483333,17.661376146727168,10.0,0,0,0.0,0.0,0.0
revolut,2022-11-01,8429.248465428038,7500,14000000000,0,9,0,0,0.0614250600337982,17.661376146727168,7.0,0,0,0.0,0.0,0.0
revolut,2022-12-01,5686.426537295162,7500,14000000000,0,9,0,0,0.0604026839137077,17.64399518220111,7.0,0,0,0.0,0.0,2.0
revolut,2023-01-01,7935.564101445778,7500,14000000000,0,9,0,0,0.046070460230112,17.661376146727168,8.0,0,0,0.0,0.0,0.0
revolut,2023-02-01,7681.633005270518,7500,14000000000,0,9,0,0,0.072398193180561,17.661376146727168,8.0,0,0,0.0,0.0,0.0
revolut,2023-03-01,6635.917039374039,7500,14000000000,0,9,0,0,0.0525502301752567,17.661376146727168,8.0,0,0,0.0,0.0,0.0
revolut,2023-04-01,4491.217019181385,7500,14000000000,0,9,0,0,0.0522388070821762,17.652685664464137,8.0,0,0,0.0,0.0,1.0
revolut,2023-05-01,6999.442780011702,7500,14000000000,0,9,0,0,0.0563002675771713,17.652685664464137,8.0,0,0,0.0,0.0,1.0
revolut,2023-06-01,5608.260579251467,7500,14000000000,0,9,0,0,0.0581395365297794,17.64399518220111,8.0,0,0,0.0,0.0,2.0
revolut,2023-07-01,9965.09682915058,7500,14000000000,0,9,0,0,0.0757180154323577,17.652685664464137,8.0,0,0,0.0,0.0,1.0
revolut,2023-08-01,16445.37661086263,7500,14000000000,0,9,0,0,0.0780911073088646,17.64399518220111,7.0,0,0,0.0,0.0,2.0
revolut,2023-09-01,9423.148002535894,7500,14000000000,0,9,0,0,0.0664739906787872,17.652685664464137,7.0,0,0,0.0,0.0,1.0
revolut,2023-10-01,9094.833809237429,7500,14000000000,0,9,0,0,0.0850340127944946,17.652685664464137,7.0,0,0,0.0,0.0,1.0
revolut,2023-11-01,7857.143495084002,7500,14000000000,0,9,0,0,0.0756302550435066,17.661376146727168,8.0,0,0,0.0,0.0,0.0
revolut,2023-12-01,8700.515519822618,7500,14000000000,0,9,0,0,0.0996884703636169,17.64399518220111,7.580645161290323,0,0,0.0,0.0,2.0
openbank,2021-12-01,15254.582227879431,1100,1117000000000,0,28,0,1,0.1282798796892166,17.61792373541202,6.0,0,0,0.0,0.0,5.0
openbank,2021-12-01,15254.582227879431,1100,1117000000000,0,28,0,1,0.1282798796892166,17.61792373541202,3.0,1,0,0.0,0.0,5.0
openbank,2021-12-01,15254.582227879431,1100,1117000000000,0,28,0,1,0.1282798796892166,17.61792373541202,3.0,0,1,0.0,0.0,5.0
openbank,2022-01-01,17359.852957740786,1100,1117000000000,0,28,0,1,0.1276223808526992,17.64399518220111,6.0,0,0,0.0,0.0,2.0
openbank,2022-01-01,17359.852957740786,1100,1117000000000,0,28,0,1,0.1276223808526992,17.64399518220111,3.0,1,0,0.0,0.0,2.0
openbank,2022-01-01,17359.852957740786,1100,1117000000000,0,28,0,1,0.1276223808526992,17.64399518220111,3.0,0,1,0.0,0.0,2.0
openbank,2022-02-01,16944.05469595422,1100,1117000000000,0,28,0,1,0.1173986494541168,17.62661421767505,6.0,0,0,0.0,0.0,4.0
openbank,2022-02-01,16944.05469595422,1100,1117000000000,0,28,0,1,0.1173986494541168,17.62661421767505,3.0,1,0,0.0,0.0,4.0
openbank,2022-02-01,16944.05469595422,1100,1117000000000,0,28,0,1,0.1173986494541168,17.62661421767505,3.0,0,1,0.0,0.0,4.0
openbank,2022-03-01,16387.002852519057,1100,1117000000000,0,28,0,1,0.107581228017807,17.61792373541202,3.0,0,0,0.0,0.0,5.0
openbank,2022-03-01,16387.002852519057,1100,1117000000000,0,28,0,1,0.107581228017807,17.61792373541202,3.0,1,0,0.0,0.0,5.0
openbank,2022-03-01,16387.002852519057,1100,1117000000000,0,28,0,1,0.107581228017807,17.61792373541202,3.0,0,1,0.0,0.0,5.0
openbank,2022-04-01,17414.866042179106,1100,1117000000000,0,28,0,1,0.1042523980140686,17.661376146727168,3.0,0,0,0.0,0.0,0.0
openbank,2022-04-01,17414.866042179106,1100,1117000000000,0,28,0,1,0.1042523980140686,17.661376146727168,3.0,1,0,0.0,0.0,0.0
openbank,2022-04-01,17414.866042179106,1100,1117000000000,0,28,0,1,0.1042523980140686,17.661376146727168,3.0,0,1,0.0,0.0,0.0
openbank,2022-05-01,12540.812363543868,1100,1117000000000,0,28,0,1,0.1149253696203231,5.0,5.0,0,0,0.0,0.0,5.0
openbank,2022-05-01,12540.812363543868,1100,1117000000000,0,28,0,1,0.1149253696203231,5.0,6.0,1,0,0.0,0.0,5.0
openbank,2022-05-01,12540.812363543868,1100,1117000000000,0,28,0,1,0.1149253696203231,5.0,2.0,0,1,0.0,0.0,5.0
openbank,2022-06-01,16505.499592440774,1100,1117000000000,0,28,0,1,0.1040061637759208,17.661376146727168,5.0,0,0,0.0,0.0,0.0
openbank,2022-06-01,16505.499592440774,1100,1117000000000,0,28,0,1,0.1040061637759208,17.661376146727168,5.0,1,0,0.0,0.0,0.0
openbank,2022-06-01,16505.499592440774,1100,1117000000000,0,28,0,1,0.1040061637759208,17.661376146727168,3.0,0,1,0.0,0.0,0.0
openbank,2022-07-01,18092.837331292547,1100,1117000000000,0,28,0,1,0.1199341639876365,17.652685664464137,4.0,0,0,0.0,0.0,1.0
openbank,2022-07-01,18092.837331292547,1100,1117000000000,0,28,0,1,0.1199341639876365,17.652685664464137,5.0,1,0,0.0,0.0,1.0
openbank,2022-07-01,18092.837331292547,1100,1117000000000,0,28,0,1,0.1199341639876365,17.652685664464137,3.0,0,1,0.0,0.0,1.0
openbank,2022-08-01,17800.66743773906,1100,1117000000000,0,28,0,1,0.1133263409137725,17.62661421767505,4.0,0,0,0.0,0.0,4.0
openbank,2022-08-01,17800.66743773906,1100,1117000000000,0,28,0,1,0.1133263409137725,17.62661421767505,2.0,1,0,0.0,0.0,4.0
openbank,2022-08-01,17800.66743773906,1100,1117000000000,0,28,0,1,0.1133263409137725,17.62661421767505,3.0,0,1,0.0,0.0,4.0
openbank,2022-09-01,18473.27451111883,1100,1117000000000,0,28,0,1,0.0974279046058654,17.652685664464137,8.0,0,0,0.0,0.0,1.0
openbank,2022-09-01,18473.27451111883,1100,1117000000000,0,28,0,1,0.0974279046058654,17.652685664464137,2.0,1,0,0.0,0.0,1.0
openbank,2022-09-01,18473.27451111883,1100,1117000000000,0,28,0,1,0.0974279046058654,17.652685664464137,3.0,0,1,0.0,0.0,1.0
openbank,2022-10-01,11038.006484230971,1100,1117000000000,0,28,0,1,0.095563143491745,17.62661421767505,3.0,0,0,0.0,0.0,4.0
openbank,2022-10-01,11038.006484230971,1100,1117000000000,0,28,0,1,0.095563143491745,17.62661421767505,3.0,1,0,0.0,0.0,4.0
openbank,2022-10-01,11038.006484230971,1100,1117000000000,0,28,0,1,0.095563143491745,17.62661421767505,3.0,0,1,0.0,0.0,4.0
openbank,2022-11-01,11530.562132413075,1100,1117000000000,0,28,0,1,0.1061946898698806,17.62661421767505,5.0,0,0,0.0,0.0,4.0
openbank,2022-11-01,11530.562132413075,1100,1117000000000,0,28,0,1,0.1061946898698806,17.62661421767505,5.0,1,0,0.0,0.0,4.0
openbank,2022-11-01,11530.562132413075,1100,1117000000000,0,28,0,1,0.1061946898698806,17.62661421767505,3.0,0,1,0.0,0.0,4.0
openbank,2022-12-01,28515.85419262995,1100,1117000000000,0,28,0,1,0.1118951588869094,17.62661421767505,4.0,0,0,0.0,0.0,4.0
openbank,2022-12-01,28515.85419262995,1100,1117000000000,0,28,0,1,0.1118951588869094,17.62661421767505,4.0,1,0,0.0,0.0,4.0
openbank,2022-12-01,28515.85419262995,1100,1117000000000,0,28,0,1,0.1118951588869094,17.62661421767505,3.0,0,1,0.0,0.0,4.0
openbank,2023-01-01,24494.214875132067,1100,1117000000000,0,28,0,1,0.1142625585198402,5.0,7.0,0,0,0.0,0.0,2.0
openbank,2023-01-01,24494.214875132067,1100,1117000000000,0,28,0,1,0.1142625585198402,5.0,7.0,1,0,0.0,0.0,2.0
openbank,2023-01-01,24494.214875132067,1100,1117000000000,0,28,0,1,0.1142625585198402,5.0,3.0,0,1,0.0,0.0,2.0
openbank,2023-02-01,6808.164100967604,1100,1117000000000,0,28,0,1,0.1084337383508682,17.62661421767505,3.0,0,0,0.0,0.0,4.0
openbank,2023-02-01,6808.164100967604,1100,1117000000000,0,28,0,1,0.1084337383508682,17.62661421767505,5.0,1,0,0.0,0.0,4.0
openbank,2023-02-01,6808.164100967604,1100,1117000000000,0,28,0,1,0.1084337383508682,17.62661421767505,5.0,0,1,0.0,0.0,4.0
openbank,2023-03-01,22470.826102761795,1100,1117000000000,0,28,0,1,0.1218920201063156,17.583161806359904,7.0,0,0,0.0,0.0,9.0
openbank,2023-03-01,22470.826102761795,1100,1117000000000,0,28,0,1,0.1218920201063156,17.583161806359904,6.0,1,0,0.0,0.0,9.0
openbank,2023-03-01,22470.826102761795,1100,1117000000000,0,28,0,1,0.1218920201063156,17.583161806359904,1.0,0,1,0.0,0.0,9.0
openbank,2023-04-01,16055.428829553157,1100,1117000000000,0,28,0,1,0.1135442033410072,17.652685664464137,1.0,0,0,0.0,0.0,1.0
openbank,2023-04-01,16055.428829553157,1100,1117000000000,0,28,0,1,0.1135442033410072,17.652685664464137,1.0,1,0,0.0,0.0,1.0
openbank,2023-04-01,16055.428829553157,1100,1117000000000,0,28,0,1,0.1135442033410072,17.652685664464137,1.0,0,1,0.0,0.0,1.0
openbank,2023-05-01,20648.96254158443,1100,1117000000000,0,28,0,1,0.1494923233985901,17.63530469993808,1.0,0,0,0.0,0.0,3.0
openbank,2023-05-01,20648.96254158443,1100,1117000000000,0,28,0,1,0.1494923233985901,17.63530469993808,1.0,1,0,0.0,0.0,3.0
openbank,2023-05-01,20648.96254158443,1100,1117000000000,0,28,0,1,0.1494923233985901,17.63530469993808,1.0,0,1,0.0,0.0,3.0
openbank,2023-06-01,17035.047467547898,1100,1117000000000,0,28,0,1,0.1170651242136955,17.63530469993808,1.0,0,0,0.0,0.0,3.0
openbank,2023-06-01,17035.047467547898,1100,1117000000000,0,28,0,1,0.1170651242136955,17.63530469993808,1.0,1,0,0.0,0.0,3.0
openbank,2023-06-01,17035.047467547898,1100,1117000000000,0,28,0,1,0.1170651242136955,17.63530469993808,1.0,0,1,0.0,0.0,3.0
openbank,2023-07-01,19151.87148367556,1100,1117000000000,0,28,0,1,0.1316793859004974,17.62661421767505,3.0,0,0,0.0,0.0,4.0
openbank,2023-07-01,19151.87148367556,1100,1117000000000,0,28,0,1,0.1316793859004974,17.62661421767505,3.0,1,0,0.0,0.0,4.0
openbank,2023-07-01,19151.87148367556,1100,1117000000000,0,28,0,1,0.1316793859004974,17.62661421767505,1.0,0,1,0.0,0.0,4.0
openbank,2023-08-01,11585.968429359173,1100,1117000000000,0,28,0,1,0.1476190537214279,17.64399518220111,2.0,0,0,0.0,0.0,2.0
openbank,2023-08-01,11585.968429359173,1100,1117000000000,0,28,0,1,0.1476190537214279,17.64399518220111,2.0,1,0,0.0,0.0,2.0
openbank,2023-08-01,11585.968429359173,1100,1117000000000,0,28,0,1,0.1476190537214279,17.64399518220111,1.0,0,1,0.0,0.0,2.0
openbank,2023-09-01,8604.217514977208,1100,1117000000000,0,28,0,1,0.1317225247621536,17.63530469993808,1.0,0,0,0.0,0.0,3.0
openbank,2023-09-01,8604.217514977208,1100,1117000000000,0,28,0,1,0.1317225247621536,17.63530469993808,1.0,1,0,0.0,0.0,3.0
openbank,2023-09-01,8604.217514977208,1100,1117000000000,0,28,0,1,0.1317225247621536,17.63530469993808,1.0,0,1,0.0,0.0,3.0
openbank,2023-10-01,11373.377131753588,1100,1117000000000,0,28,0,1,0.1064718142151832,5.0,1.0,0,0,0.0,0.0,5.0
openbank,2023-10-01,11373.377131753588,1100,1117000000000,0,28,0,1,0.1064718142151832,5.0,1.0,1,0,0.0,0.0,5.0
openbank,2023-10-01,11373.377131753588,1100,1117000000000,0,28,0,1,0.1064718142151832,5.0,1.0,0,1,0.0,0.0,5.0
openbank,2023-11-01,10553.927787335704,1100,1117000000000,0,28,0,1,0.1266666650772094,17.62661421767505,2.7058823529411766,0,0,0.0,0.0,4.0
openbank,2023-11-01,10553.927787335704,1100,1117000000000,0,28,0,1,0.1266666650772094,17.62661421767505,2.7058823529411766,1,0,0.0,0.0,4.0
openbank,2023-11-01,10553.927787335704,1100,1117000000000,0,28,0,1,0.1266666650772094,17.62661421767505,1.0,0,1,0.0,0.0,4.0
openbank,2023-12-01,24651.811837706096,1100,1117000000000,0,28,0,1,0.1397174298763275,17.62661421767505,2.161290322580645,0,0,0.0,0.0,4.0
openbank,2023-12-01,24651.811837706096,1100,1117000000000,0,28,0,1,0.1397174298763275,17.62661421767505,2.161290322580645,1,0,0.0,0.0,4.0
openbank,2023-12-01,24651.811837706096,1100,1117000000000,0,28,0,1,0.1397174298763275,17.62661421767505,1.0,0,1,0.0,0.0,4.0
myinvestor,2021-12-01,5319.608622705422,60,4000000000,0,7,0,0,0.068322978913784,17.64399518220111,5.0,0,1,0.0,0.0,2.0
myinvestor,2022-01-01,6577.851993048615,60,4000000000,0,7,0,0,0.0671140924096107,17.64399518220111,5.0,0,1,0.0,0.0,2.0
myinvestor,2022-02-01,4031.716960163975,60,4000000000,0,7,0,0,0.0497382208704948,17.64399518220111,5.0,0,1,0.0,0.0,2.0
myinvestor,2022-03-01,4941.009311037862,60,4000000000,0,7,0,0,0.0590604022145271,17.64399518220111,5.0,0,1,0.0,0.0,2.0
myinvestor,2022-04-01,5774.73445521747,60,4000000000,0,7,0,0,0.0501043833792209,17.64399518220111,5.0,0,1,0.0,0.0,2.0
myinvestor,2022-05-01,4701.67615195101,60,4000000000,0,7,0,0,0.050264548510313,17.661376146727168,4.0,0,1,0.0,0.0,0.0
myinvestor,2022-06-01,3743.6978269564174,60,4000000000,0,7,0,0,0.0421686731278896,17.652685664464137,4.0,0,1,0.0,0.0,1.0
myinvestor,2022-07-01,8887.531979881833,60,4000000000,0,7,0,0,0.0494699664413929,17.609233253148993,4.0,0,1,0.0,0.0,6.0
myinvestor,2022-08-01,6295.460706653864,60,4000000000,0,7,0,0,0.0508905835449695,17.62661421767505,6.0,0,1,0.0,0.0,4.0
myinvestor,2022-09-01,6546.830235428043,60,4000000000,0,7,0,0,0.045380875468254,17.62661421767505,6.0,0,1,0.0,0.0,4.0
myinvestor,2022-10-01,7167.531538575914,60,4000000000,0,7,0,0,0.0578313246369361,17.609233253148993,6.0,0,1,0.0,0.0,6.0
myinvestor,2022-11-01,6307.812017711763,60,4000000000,0,7,0,0,0.0572450794279575,17.61792373541202,8.0,0,1,0.0,0.0,5.0
myinvestor,2022-12-01,7304.328761345544,60,4000000000,0,7,0,0,0.0751879662275314,17.62661421767505,7.0,0,1,0.0,0.0,4.0
myinvestor,2023-01-01,8734.948773057473,60,4000000000,0,7,0,0,0.0517241396009922,17.64399518220111,8.0,0,1,0.0,0.0,2.0
myinvestor,2023-02-01,19912.767403405633,60,4000000000,0,7,0,0,0.0661764740943908,17.565780841833845,7.0,0,1,0.0,0.0,11.0
myinvestor,2023-03-01,17370.94663979311,60,4000000000,0,7,0,0,0.0406626500189304,17.62661421767505,10.0,0,1,0.0,0.0,4.0
myinvestor,2023-04-01,11503.598498976402,60,4000000000,0,7,0,0,0.0508849546313285,17.591852288622935,10.0,0,1,0.0,0.0,8.0
myinvestor,2023-05-01,8063.71476260001,60,4000000000,0,7,0,0,0.0494071133434772,17.600542770885962,10.0,0,1,0.0,0.0,7.0
myinvestor,2023-06-01,11695.0782654102,60,4000000000,0,7,0,0,0.057544756680727,17.600542770885962,10.0,0,1,0.0,0.0,7.0
myinvestor,2023-07-01,9215.53662651582,60,4000000000,0,7,0,0,0.0646551698446273,17.62661421767505,10.0,0,1,0.0,0.0,4.0
myinvestor,2023-08-01,10196.614426445682,60,4000000000,0,7,0,0,0.0793950855731964,17.652685664464137,10.0,0,1,0.0,0.0,1.0
myinvestor,2023-09-01,15325.244152409185,60,4000000000,0,7,0,0,0.0641025677323341,17.62661421767505,10.0,0,1,0.0,0.0,4.0
myinvestor,2023-10-01,13931.765275155927,60,4000000000,0,7,0,0,0.0694143176078796,17.64399518220111,10.0,0,1,0.0,0.0,2.0
myinvestor,2023-11-01,12300.92091394445,60,4000000000,0,7,0,0,0.0653594806790351,17.652685664464137,10.0,0,1,0.0,0.0,1.0
myinvestor,2023-12-01,13585.14235899432,60,4000000000,0,7,0,0,0.0961538478732109,17.64399518220111,10.0,0,1,0.0,0.0,2.0
bankinter,2021-12-01,8733.56083469671,6138,83300000000,523,59,1,1,0.1057692319154739,17.62661421767505,3.0,0,0,0.0,5.0,4.0
bankinter,2021-12-01,8733.56083469671,6138,83300000000,523,59,1,1,0.1057692319154739,17.62661421767505,1.0,1,0,0.0,5.0,4.0
bankinter,2021-12-01,8733.56083469671,6138,83300000000,523,59,1,1,0.1057692319154739,17.62661421767505,1.0,0,1,0.0,5.0,4.0
bankinter,2022-01-01,11410.593442735666,6138,83300000000,523,59,1,1,0.0941860452294349,17.652685664464137,3.0,0,0,0.0,5.0,1.0
bankinter,2022-01-01,11410.593442735666,6138,83300000000,523,59,1,1,0.0941860452294349,17.652685664464137,1.0,1,0,0.0,5.0,1.0
bankinter,2022-01-01,11410.593442735666,6138,83300000000,523,59,1,1,0.0941860452294349,17.652685664464137,1.0,0,1,0.0,5.0,1.0
bankinter,2022-02-01,8891.661052867186,6138,83300000000,523,59,1,1,0.0830830857157707,17.62661421767505,3.0,0,0,0.0,5.0,4.0
bankinter,2022-02-01,8891.661052867186,6138,83300000000,523,59,1,1,0.0830830857157707,17.62661421767505,1.0,1,0,0.0,5.0,4.0
bankinter,2022-02-01,8891.661052867186,6138,83300000000,523,59,1,1,0.0830830857157707,17.62661421767505,1.0,0,1,0.0,5.0,4.0
bankinter,2022-03-01,7446.92514370052,6138,83300000000,523,59,1,1,0.0825763866305351,17.64399518220111,1.0,0,0,0.0,5.0,2.0
bankinter,2022-03-01,7446.92514370052,6138,83300000000,523,59,1,1,0.0825763866305351,17.64399518220111,1.0,1,0,0.0,5.0,2.0
bankinter,2022-03-01,7446.92514370052,6138,83300000000,523,59,1,1,0.0825763866305351,17.64399518220111,1.0,0,1,0.0,5.0,2.0
bankinter,2022-04-01,10285.861726329063,6138,83300000000,523,59,1,1,0.1029923483729362,17.64399518220111,1.0,0,0,0.0,5.0,2.0
bankinter,2022-04-01,10285.861726329063,6138,83300000000,523,59,1,1,0.1029923483729362,17.64399518220111,1.0,1,0,0.0,5.0,2.0
bankinter,2022-04-01,10285.861726329063,6138,83300000000,523,59,1,1,0.1029923483729362,17.64399518220111,1.0,0,1,0.0,5.0,2.0
bankinter,2022-05-01,5975.582249925638,6138,83300000000,523,59,1,1,0.0936555862426757,11.0,3.0,0,0,0.0,5.0,4.0
bankinter,2022-05-01,5975.582249925638,6138,83300000000,523,59,1,1,0.0936555862426757,11.0,2.0,1,0,0.0,5.0,4.0
bankinter,2022-05-01,5975.582249925638,6138,83300000000,523,59,1,1,0.0936555862426757,11.0,1.0,0,1,0.0,5.0,4.0
bankinter,2022-06-01,7762.845174982507,6138,83300000000,523,59,1,1,0.1135845258831977,17.652685664464137,2.0,0,0,0.0,5.0,1.0
bankinter,2022-06-01,7762.845174982507,6138,83300000000,523,59,1,1,0.1135845258831977,17.652685664464137,1.0,1,0,0.0,5.0,1.0
bankinter,2022-06-01,7762.845174982507,6138,83300000000,523,59,1,1,0.1135845258831977,17.652685664464137,1.0,0,1,0.0,5.0,1.0
bankinter,2022-07-01,6762.668090547939,6138,83300000000,523,59,1,1,0.0851943790912628,17.64399518220111,2.0,0,0,0.0,5.0,2.0
bankinter,2022-07-01,6762.668090547939,6138,83300000000,523,59,1,1,0.0851943790912628,17.64399518220111,2.0,1,0,0.0,5.0,2.0
bankinter,2022-07-01,6762.668090547939,6138,83300000000,523,59,1,1,0.0851943790912628,17.64399518220111,1.0,0,1,0.0,5.0,2.0
bankinter,2022-08-01,5397.61571806962,6138,83300000000,523,59,1,1,0.0955414026975631,17.661376146727168,7.0,0,0,0.0,5.0,0.0
bankinter,2022-08-01,5397.61571806962,6138,83300000000,523,59,1,1,0.0955414026975631,17.661376146727168,3.0,1,0,0.0,5.0,0.0
bankinter,2022-08-01,5397.61571806962,6138,83300000000,523,59,1,1,0.0955414026975631,17.661376146727168,1.0,0,1,0.0,5.0,0.0
bankinter,2022-09-01,8613.556577120236,6138,83300000000,523,59,1,1,0.1069042310118675,17.652685664464137,5.0,0,0,0.0,5.0,1.0
bankinter,2022-09-01,8613.556577120236,6138,83300000000,523,59,1,1,0.1069042310118675,17.652685664464137,3.0,1,0,0.0,5.0,1.0
bankinter,2022-09-01,8613.556577120236,6138,83300000000,523,59,1,1,0.1069042310118675,17.652685664464137,1.0,0,1,0.0,5.0,1.0
bankinter,2022-10-01,9038.461163024074,6138,83300000000,523,59,1,1,0.0937245339155197,17.661376146727168,1.0,0,0,0.0,5.0,0.0
bankinter,2022-10-01,9038.461163024074,6138,83300000000,523,59,1,1,0.0937245339155197,17.661376146727168,1.0,1,0,0.0,5.0,0.0
bankinter,2022-10-01,9038.461163024074,6138,83300000000,523,59,1,1,0.0937245339155197,17.661376146727168,1.0,0,1,0.0,5.0,0.0
bankinter,2022-11-01,13388.84576834338,6138,83300000000,523,59,1,1,0.0992234721779823,17.661376146727168,1.0,0,0,0.0,5.0,0.0
bankinter,2022-11-01,13388.84576834338,6138,83300000000,523,59,1,1,0.0992234721779823,17.661376146727168,1.0,1,0,0.0,5.0,0.0
bankinter,2022-11-01,13388.84576834338,6138,83300000000,523,59,1,1,0.0992234721779823,17.661376146727168,1.0,0,1,0.0,5.0,0.0
bankinter,2022-12-01,6247.4198820247275,6138,83300000000,523,59,1,1,0.1095189377665519,17.652685664464137,1.0,0,0,0.0,5.0,1.0
