bank,date,web_traffic,number_of_employee,assets_under_management,number_of_branches,age,has_stores,founded_before_2000,cross_visitation,rank,category_best_salary_accounts_helmycash,category_best_savings_accounts_helpmycash,incentive,apr,mentions
santander,2022-07-01,35951.67483036381,212764,1117000000000,8518,167,1,1,0.11861743777990341,10.0,0,0,150€,2%,1
santander,2022-07-01,35951.67483036381,212764,1117000000000,8518,167,1,1,0.11861743777990341,10.0,1,0,150€,2%,1
santander,2022-08-01,40746.600434049076,212764,1117000000000,8518,167,1,1,0.13240741193294525,6.0,0,0,150€,2%,0
santander,2022-08-01,40746.600434049076,212764,1117000000000,8518,167,1,1,0.13240741193294525,6.0,1,0,150€,2%,0
santander,2022-09-01,41933.05791457712,212764,1117000000000,8518,167,1,1,0.12482065707445145,4.0,0,0,150€,2%,2
santander,2022-09-01,41933.05791457712,212764,1117000000000,8518,167,1,1,0.12482065707445145,6.0,1,0,150€,2%,2
santander,2022-10-01,64291.32232392245,212764,1117000000000,8518,167,1,1,0.12553372979164124,6.0,0,0,150€,2%,2
santander,2022-10-01,64291.32232392245,212764,1117000000000,8518,167,1,1,0.12553372979164124,6.0,1,0,150€,2%,2
santander,2022-11-01,53373.40089487209,212764,1117000000000,8518,167,1,1,0.13099487125873566,1.0,0,0,150€,2%,0
santander,2022-11-01,53373.40089487209,212764,1117000000000,8518,167,1,1,0.13099487125873566,1.0,1,0,150€,2%,0
santander,2022-12-01,30042.073993923863,212764,1117000000000,8518,167,1,1,0.14211618900299072,1.0,0,0,150€,2%,0
santander,2022-12-01,30042.073993923863,212764,1117000000000,8518,167,1,1,0.14211618900299072,1.0,1,0,150€,2%,0
santander,2023-01-01,55681.19440177619,212764,1117000000000,8518,167,1,1,0.12159863859415054,2.0,0,0,150€,2%,1
santander,2023-01-01,55681.19440177619,212764,1117000000000,8518,167,1,1,0.12159863859415054,2.0,1,0,150€,2%,1
santander,2023-02-01,60995.204257847,212764,1117000000000,8518,167,1,1,0.12372013926506042,1.0,0,0,150€,2%,1
santander,2023-02-01,60995.204257847,212764,1117000000000,8518,167,1,1,0.12372013926506042,1.0,1,0,150€,2%,1
santander,2023-03-01,54901.09401612448,212764,1117000000000,8518,167,1,1,0.1638290286064148,1.0,0,0,150€,2%,1
santander,2023-03-01,54901.09401612448,212764,1117000000000,8518,167,1,1,0.1638290286064148,1.0,1,0,150€,2%,1
santander,2023-04-01,48906.0560246578,212764,1117000000000,8518,167,1,1,0.12216828763484955,1.0,0,0,150€,2%,0
santander,2023-04-01,48906.0560246578,212764,1117000000000,8518,167,1,1,0.12216828763484955,1.0,1,0,150€,2%,0
santander,2023-05-01,41976.804616542446,212764,1117000000000,8518,167,1,1,0.10842541605234146,1.0,0,0,150€,2%,3
santander,2023-05-01,41976.804616542446,212764,1117000000000,8518,167,1,1,0.10842541605234146,1.0,1,0,150€,2%,3
santander,2023-06-01,30059.299366989188,212764,1117000000000,8518,167,1,1,0.12662337720394135,1.0,0,0,150€,2%,0
santander,2023-06-01,30059.299366989188,212764,1117000000000,8518,167,1,1,0.12662337720394135,1.0,1,0,150€,2%,0
santander,2023-07-01,45095.50277125332,212764,1117000000000,8518,167,1,1,0.12918215990066528,7.0,0,0,150€,2%,0
santander,2023-07-01,45095.50277125332,212764,1117000000000,8518,167,1,1,0.12918215990066528,5.0,1,0,150€,2%,0
santander,2023-08-01,34290.16042543628,212764,1117000000000,8518,167,1,1,0.11891385912895203,5.0,0,0,150€,2%,0
santander,2023-08-01,34290.16042543628,212764,1117000000000,8518,167,1,1,0.11891385912895203,2.0,1,0,150€,2%,0
santander,2023-09-01,40388.73782070144,212764,1117000000000,8518,167,1,1,0.12549643218517303,2.0,0,0,400€,2%,0
santander,2023-09-01,40388.73782070144,212764,1117000000000,8518,167,1,1,0.12549643218517303,2.0,1,0,400€,2%,0
santander,2023-10-01,36636.70663343732,212764,1117000000000,8518,167,1,1,0.12634672224521637,2.0,0,0,400€,2%,1
santander,2023-10-01,36636.70663343732,212764,1117000000000,8518,167,1,1,0.12634672224521637,2.0,1,0,400€,2%,1
santander,2023-11-01,35387.63013874749,212764,1117000000000,8518,167,1,1,0.12121212482452393,1.0,0,0,400€,2%,2
santander,2023-11-01,35387.63013874749,212764,1117000000000,8518,167,1,1,0.12121212482452393,2.0,1,0,400€,2%,2
santander,2023-12-01,29101.697517262797,212764,1117000000000,8518,167,1,1,0.15919628739356995,1.6129032258064515,0,0,400€,2%,1
santander,2023-12-01,29101.697517262797,212764,1117000000000,8518,167,1,1,0.15919628739356995,2.0,1,0,400€,2%,1
